2026-04-04 14:13:49.551 | INFO     | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:202 - Targeting model: gemini-2.5-flash-lite (Attempt 1/2)
2026-04-04 14:13:50.637 | SUCCESS  | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:266 - Successfully extracted data using gemini-2.5-flash-lite
2026-04-04 14:13:50.639 | SUCCESS  | p01_Data_Extraction.pdf_extractor:process_report:304 - Saved: data/interim/extracted_metrics\AMMB HOLDINGS BERHAD_2022_extracted.json
2026-04-04 14:13:50.639 | INFO     | p02_Database_and_Mapping.mapper:process_file:78 - Processing extraction result: data/interim/extracted_metrics\AMMB HOLDINGS BERHAD_2022_extracted.json
2026-04-04 14:13:50.755 | SUCCESS  | p02_Database_and_Mapping.mapper:process_file:226 - Finished data/interim/extracted_metrics\AMMB HOLDINGS BERHAD_2022_extracted.json: Mapped 0, Unmapped 0
2026-04-04 14:13:50.755 | INFO     | __main__:run_pipeline:71 - Sleeping for 10s to respect API rate limits...
2026-04-04 14:14:00.772 | INFO     | __main__:run_pipeline:53 - >>> Processing: BANK KERJASAMA RAKYAT MALAYSIA BERHAD | 2021 <<<
2026-04-04 14:14:00.776 | INFO     | p01_Data_Extraction.pdf_extractor:process_report:285 - --- Processing: BANK KERJASAMA RAKYAT MALAYSIA BERHAD (2021) ---
2026-04-04 14:14:00.777 | INFO     | p01_Data_Extraction.text_clipper:get_clipped_financial_text_dynamic:92 - Scanning PDF 'data/raw/reports\BANK KERJASAMA RAKYAT MALAYSIA BERHAD\2021_fs.pdf' dynamically for: 'Balance Sheet and Income Statement'
2026-04-04 14:14:04.949 | INFO     | p01_Data_Extraction.text_clipper:get_clipped_financial_text_dynamic:122 - Dynamic target pages localized: [168, 169]
2026-04-04 14:14:05.062 | INFO     | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:202 - Targeting model: gemini-2.5-flash-lite (Attempt 1/2)
2026-04-04 14:16:04.001 | ERROR    | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:276 - Unexpected error with gemini-2.5-flash-lite: 504 Stream cancelled; RPC from prefill servable to decode servable failed; Failed to close the streaming context; status = CANCELLED: Stream cancelled; RPC from prefill servable to decode servable failed [type.googleapis.com/util.ErrorSpacePayload='RPC::CANCELLED']
=== Source Location Trace: ===
net/rpc/rpc-errorspace-util.cc:19
learning/serving/servables/wiz/remote_wiz_servable.cc:231
learning/serving/servables/wiz/prefill_remote_wiz_servable.cc:223
learning/serving/servables/wiz/wiz_servable.cc:3410
;  Failed to run inference for model: go/debugstr   
name: "prod-common-global__/aistudio/gemini-v3smmm-rev19-prowlridge-sc__main__/aistudio/gemini-v3smmm-rev19-prowlridge-sc__2025121701__prefill__variantglp__c44240e8-8ed4-4bba-9705-b1018a9814b4"
version {
  value: 1
}
signature_name: "serving_stream"

2026-04-04 14:16:04.002 | INFO     | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:202 - Targeting model: gemini-2.0-flash-lite (Attempt 1/2)
2026-04-04 14:16:04.078 | WARNING  | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:273 - 429 RESOURCE_EXHAUSTED on gemini-2.0-flash-lite. Backing off for 10s...
2026-04-04 14:16:14.079 | INFO     | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:202 - Targeting model: gemini-2.0-flash-lite (Attempt 2/2)
2026-04-04 14:16:14.155 | WARNING  | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:273 - 429 RESOURCE_EXHAUSTED on gemini-2.0-flash-lite. Backing off for 20s...
2026-04-04 14:16:34.157 | INFO     | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:202 - Targeting model: gemini-2.0-flash (Attempt 1/2)
2026-04-04 14:16:34.234 | WARNING  | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:273 - 429 RESOURCE_EXHAUSTED on gemini-2.0-flash. Backing off for 10s...
2026-04-04 14:16:44.235 | INFO     | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:202 - Targeting model: gemini-2.0-flash (Attempt 2/2)
2026-04-04 14:16:44.337 | WARNING  | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:273 - 429 RESOURCE_EXHAUSTED on gemini-2.0-flash. Backing off for 20s...
2026-04-04 14:17:04.338 | INFO     | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:202 - Targeting model: gemini-2.5-flash (Attempt 1/1)
2026-04-04 14:17:25.821 | SUCCESS  | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:266 - Successfully extracted data using gemini-2.5-flash
2026-04-04 14:17:25.895 | SUCCESS  | p01_Data_Extraction.pdf_extractor:process_report:304 - Saved: data/interim/extracted_metrics\BANK KERJASAMA RAKYAT MALAYSIA BERHAD_2021_extracted.json
2026-04-04 14:17:25.896 | INFO     | p02_Database_and_Mapping.mapper:process_file:78 - Processing extraction result: data/interim/extracted_metrics\BANK KERJASAMA RAKYAT MALAYSIA BERHAD_2021_extracted.json
2026-04-04 14:17:28.514 | SUCCESS  | p02_Database_and_Mapping.mapper:process_file:226 - Finished data/interim/extracted_metrics\BANK KERJASAMA RAKYAT MALAYSIA BERHAD_2021_extracted.json: Mapped 0, Unmapped 32
2026-04-04 14:17:28.515 | INFO     | __main__:run_pipeline:71 - Sleeping for 10s to respect API rate limits...
2026-04-04 14:17:38.516 | INFO     | __main__:run_pipeline:53 - >>> Processing: BANK KERJASAMA RAKYAT MALAYSIA BERHAD | 2022 <<<
2026-04-04 14:17:38.516 | INFO     | p01_Data_Extraction.pdf_extractor:process_report:285 - --- Processing: BANK KERJASAMA RAKYAT MALAYSIA BERHAD (2022) ---
2026-04-04 14:17:38.516 | INFO     | p01_Data_Extraction.text_clipper:get_clipped_financial_text_dynamic:92 - Scanning PDF 'data/raw/reports\BANK KERJASAMA RAKYAT MALAYSIA BERHAD\2022_fs.pdf' dynamically for: 'Balance Sheet and Income Statement'
2026-04-04 14:17:39.500 | INFO     | p01_Data_Extraction.text_clipper:get_clipped_financial_text_dynamic:122 - Dynamic target pages localized: [176, 185]
2026-04-04 14:17:39.506 | INFO     | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:202 - Targeting model: gemini-2.5-flash-lite (Attempt 1/2)
2026-04-04 14:19:38.067 | ERROR    | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:276 - Unexpected error with gemini-2.5-flash-lite: 504 The request timed out. Please try again.
2026-04-04 14:19:38.067 | INFO     | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:202 - Targeting model: gemini-2.0-flash-lite (Attempt 1/2)
2026-04-04 14:19:38.149 | WARNING  | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:273 - 429 RESOURCE_EXHAUSTED on gemini-2.0-flash-lite. Backing off for 10s...
2026-04-04 14:19:48.151 | INFO     | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:202 - Targeting model: gemini-2.0-flash-lite (Attempt 2/2)
2026-04-04 14:19:48.230 | WARNING  | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:273 - 429 RESOURCE_EXHAUSTED on gemini-2.0-flash-lite. Backing off for 20s...
2026-04-04 14:20:08.232 | INFO     | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:202 - Targeting model: gemini-2.0-flash (Attempt 1/2)
2026-04-04 14:20:08.318 | WARNING  | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:273 - 429 RESOURCE_EXHAUSTED on gemini-2.0-flash. Backing off for 10s...
2026-04-04 14:20:18.319 | INFO     | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:202 - Targeting model: gemini-2.0-flash (Attempt 2/2)
2026-04-04 14:20:18.396 | WARNING  | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:273 - 429 RESOURCE_EXHAUSTED on gemini-2.0-flash. Backing off for 20s...
2026-04-04 14:20:38.398 | INFO     | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:202 - Targeting model: gemini-2.5-flash (Attempt 1/1)
2026-04-04 14:21:08.286 | SUCCESS  | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:266 - Successfully extracted data using gemini-2.5-flash
2026-04-04 14:21:08.296 | SUCCESS  | p01_Data_Extraction.pdf_extractor:process_report:304 - Saved: data/interim/extracted_metrics\BANK KERJASAMA RAKYAT MALAYSIA BERHAD_2022_extracted.json
2026-04-04 14:21:08.296 | INFO     | p02_Database_and_Mapping.mapper:process_file:78 - Processing extraction result: data/interim/extracted_metrics\BANK KERJASAMA RAKYAT MALAYSIA BERHAD_2022_extracted.json
2026-04-04 14:21:11.390 | SUCCESS  | p02_Database_and_Mapping.mapper:process_file:226 - Finished data/interim/extracted_metrics\BANK KERJASAMA RAKYAT MALAYSIA BERHAD_2022_extracted.json: Mapped 0, Unmapped 38
2026-04-04 14:21:11.390 | INFO     | __main__:run_pipeline:71 - Sleeping for 10s to respect API rate limits...
2026-04-04 14:21:21.391 | INFO     | __main__:run_pipeline:53 - >>> Processing: CIMB GROUP HOLDINGS BERHAD | 2021 <<<
2026-04-04 14:21:21.391 | INFO     | p01_Data_Extraction.pdf_extractor:process_report:285 - --- Processing: CIMB GROUP HOLDINGS BERHAD (2021) ---
2026-04-04 14:21:21.391 | INFO     | p01_Data_Extraction.text_clipper:get_clipped_financial_text_dynamic:92 - Scanning PDF 'data/raw/reports\CIMB GROUP HOLDINGS BERHAD\2021_fs.pdf' dynamically for: 'Balance Sheet and Income Statement'
2026-04-04 14:21:23.657 | INFO     | p01_Data_Extraction.text_clipper:get_clipped_financial_text_dynamic:122 - Dynamic target pages localized: [122, 348]
2026-04-04 14:21:23.710 | INFO     | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:202 - Targeting model: gemini-2.5-flash-lite (Attempt 1/2)
2026-04-04 14:23:21.639 | ERROR    | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:276 - Unexpected error with gemini-2.5-flash-lite: 504 The request timed out. Please try again.
2026-04-04 14:23:21.639 | INFO     | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:202 - Targeting model: gemini-2.0-flash-lite (Attempt 1/2)
2026-04-04 14:23:21.716 | WARNING  | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:273 - 429 RESOURCE_EXHAUSTED on gemini-2.0-flash-lite. Backing off for 10s...
2026-04-04 14:23:31.717 | INFO     | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:202 - Targeting model: gemini-2.0-flash-lite (Attempt 2/2)
2026-04-04 14:23:31.793 | WARNING  | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:273 - 429 RESOURCE_EXHAUSTED on gemini-2.0-flash-lite. Backing off for 20s...
2026-04-04 14:23:51.795 | INFO     | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:202 - Targeting model: gemini-2.0-flash (Attempt 1/2)
2026-04-04 14:23:51.877 | WARNING  | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:273 - 429 RESOURCE_EXHAUSTED on gemini-2.0-flash. Backing off for 10s...
2026-04-04 14:24:01.878 | INFO     | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:202 - Targeting model: gemini-2.0-flash (Attempt 2/2)
2026-04-04 14:24:01.955 | WARNING  | p01_Data_Extraction.pdf_extractor:extract_financials_from_text:273 - 429 RESOURCE_EXHAUSTED on gemini-2.0-flash. Backing off for 20s...
